row_id,stem摘要,原因分类,row_granularity,source_type,exam_year,original_id,bg_len,所属组(若已定),整题行span,has_answer
9477,【背景资料】 建设单位发布某新建工程招标文件，部分条款有：发包范围为土建、水电、通风空调、消防、装饰等工程，实行施工总承包管理；投标限额为65000.00万元，暂列金额为1500.00万元；工程款按月度完成工作量的80%支付；质量保修金为5%，履约保证金为15%；钢材指定采购本市,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_1A432000_P0016_02_CASE_325867cb,442,2022-case4,"[1, 5]",True
9478,【背景资料】 建设单位发布某新建工程招标文件，部分条款有：发包范围为土建、水电、通风空调、消防、装饰等工程，实行施工总承包管理；投标限额为65000.00万元，暂列金额为1500.00万元；工程款按月度完成工作量的80%支付；质量保修金为5%，履约保证金为15%；钢材指定采购本市,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_1A436000_P0017_01_CASE_325867cb,434,2022-case4,"[1, 5]",True
17321,【背景资料】 建设单位发布某新建工程招标文件，部分条款有：发包范围为土建、水电、通风空调、消防、装饰等工程，实行施工总承包管理；投标限额为65000.00万元，暂列金额为1500.00万元；工程款按月度完成工作量的80%支付；质量保修金为5%，履约保证金为15%；钢材指定采购本市,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_2022_1A432000_331badb1,442,2022-case4,"[1, 5]",True
17322,【背景资料】 建设单位发布某新建工程招标文件，部分条款有：发包范围为土建、水电、通风空调、消防、装饰等工程，实行施工总承包管理；投标限额为65000.00万元，暂列金额为1500.00万元；工程款按月度完成工作量的80%支付；质量保修金为5%，履约保证金为15%；钢材指定采购本市,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_2022_1A436000_4788e223,434,2022-case4,"[1, 5]",True
9479,【背景资料】 某酒店工程，建筑面积2.5万㎡，地下1层，地上12层。其中标准层10层，每层标准客房18间，35㎡/间。裙房设宴会厅1200㎡，层高9m。施工单位中标后开始组织施工。 施工企业安全生产管理部门对项目贯彻企业安全生产管理制度情况进行检查，检查内容有：安全生产教育培训、,整题行(一行含问题1~6)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_1A436000_P0018_02_CASE_9854da5e,582,2022-case5,"[1, 6]",True
17323,【背景资料】 某酒店工程，建筑面积2.5万㎡，地下1层，地上12层。其中标准层10层，每层标准客房18间，35㎡/间。裙房设宴会厅1200㎡，层高9m。施工单位中标后开始组织施工。 施工企业安全生产管理部门对项目贯彻企业安全生产管理制度情况进行检查，检查内容有：安全生产教育培训、,整题行(一行含问题1~6)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2022,EXAM_2022_1A436000_07544572,582,2022-case5,"[1, 6]",True
8978,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,AUTO_315f1716f1c8cfec,358,2023-case1,"[1, 4]",True
8979,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,AUTO_f1e1da727e4f6ff2,359,2023-case1,"[1, 4]",True
8980,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,AUTO_c45553e84bb0ba35,356,2023-case1,"[1, 4]",True
9502,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,EXAM_1A434000_P0010_02_CASE_6818e8f2,392,2023-case1,"[1, 4]",True
17352,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,EXAM_2023_1A434000_1d28bd2e,392,2023-case1,"[1, 4]",True
17353,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,EXAM_2023_1A434000_35fec693,358,2023-case1,"[1, 4]",True
17354,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,EXAM_2023_1A434000_f194c85d,359,2023-case1,"[1, 4]",True
17355,某新建住宅小区，单位工程分别为地下2层，地上9~12层，总建筑面积15.5万平方米。各单位为贯彻落实《建设工程质量检测管理办法》（住房和城乡建设部第57号令）要求，在工程施工质量检测管理中做了以下工作： 1. 建设单位委托具有相应资质的检测机构负责本工程质量检测工作。 2. 监理,整题行(一行含问题1~4)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2023,EXAM_2023_1A434000_f841c4d7,356,2023-case1,"[1, 4]",True
9657,【背景资料】某新建保障房项目，单位工程为地下2层，地上9~12层，总建筑面积155万平方米，施工总承包单位按照合同组建项目进场施工项目部根据工程计划进场的混凝土搅拌运输车、串筒部分混凝土和土方施工机具照片见图1。 #### 图--1 - A: 混凝土搅拌运输车 - B: 混凝土固,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_1A433000_P0011_01_CASE_2446ab79,425,2024-case1,"[1, 5]",True
9659,【背景资料】 某新建保障房项目，单位工程为地下2层，地上9-12层，总建筑面积155万平方米，施工总承包单位按照合同组建项目进场施工项目部根据工程计划进场的混凝土搅拌运输车、串筒部分混凝土和土方施工机具照片见图1。 #### 图1 施工机械照片 - A: 混凝土搅拌运输车 - B,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_1A430000_P0013_05_CASE_da712ea7,425,2024-case1,"[1, 5]",True
17415,【背景资料】某新建保障房项目，单位工程为地下2层，地上9~12层，总建筑面积155万平方米，施工总承包单位按照合同组建项目进场施工项目部根据工程计划进场的混凝土搅拌运输车、串筒部分混凝土和土方施工机具照片见图1。 #### 图--1 - A: 混凝土搅拌运输车 - B: 混凝土固,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_2024_1A433000_b8b41b4b,425,2024-case1,"[1, 5]",True
17419,【背景资料】 某新建保障房项目，单位工程为地下2层，地上9-12层，总建筑面积155万平方米，施工总承包单位按照合同组建项目进场施工项目部根据工程计划进场的混凝土搅拌运输车、串筒部分混凝土和土方施工机具照片见图1。 #### 图1 施工机械照片 - A: 混凝土搅拌运输车 - B,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_2024_1A430000_41e2dd11,425,2024-case1,"[1, 5]",True
9658,【背景资料】某商品住宅项目，地下2层，地上12~18层，装配式剪力墙结构，总建筑面积8.4万平方米。施工总承包单位中标后组建项目部进场施工。项目部编制了网络进度计划，如图2所示。施工过程中发生了以下事件：①由于设计变更，致使工作E工程量增加，作业时间延长2周；②施工单位的施工机械,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_1A433000_P0012_02_CASE_684ab169,625,2024-case2,"[1, 5]",True
9660,【背景资料】某商品住宅项目，地下2层，地上12~18层，装配式剪力墙结构，总建筑面积8.4万平方米。施工总承包单位中标后组建项目部进场施工。项目部编制了网络进度计划，如图2所示。施工过程中发生了以下事件：①由于设计变更，致使工作E工程量增加，作业时间延长2周；②施工单位的施工机械,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_1A433000_P0013_01_CASE_684ab169,592,2024-case2,"[1, 5]",True
17418,【背景资料】某商品住宅项目，地下2层，地上12~18层，装配式剪力墙结构，总建筑面积8.4万平方米。施工总承包单位中标后组建项目部进场施工。项目部编制了网络进度计划，如图2所示。施工过程中发生了以下事件：①由于设计变更，致使工作E工程量增加，作业时间延长2周；②施工单位的施工机械,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_2024_1A433000_8feaf9ba,625,2024-case2,"[1, 5]",True
17420,【背景资料】某商品住宅项目，地下2层，地上12~18层，装配式剪力墙结构，总建筑面积8.4万平方米。施工总承包单位中标后组建项目部进场施工。项目部编制了网络进度计划，如图2所示。施工过程中发生了以下事件：①由于设计变更，致使工作E工程量增加，作业时间延长2周；②施工单位的施工机械,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_2024_1A433000_33ab1c3e,592,2024-case2,"[1, 5]",True
9662,【背景资料】某施工单位中标新建教学楼工程，建筑面积2.46万平方米，地上4层钢筋混凝土框架-剪力墙结构，部分楼板采用预制钢筋混凝土看合板，砌体采用空心混凝土砌块，外立面为玻璃和石材幕墙，部分内墙采用装饰抹灰工艺。 项目部建立了质量保证体系并制定质量管理制度，要求施工重要工序和关键,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_1A434000_P0014_02_CASE_e494088f,448,2024-case3,"[1, 5]",True
17422,【背景资料】某施工单位中标新建教学楼工程，建筑面积2.46万平方米，地上4层钢筋混凝土框架-剪力墙结构，部分楼板采用预制钢筋混凝土看合板，砌体采用空心混凝土砌块，外立面为玻璃和石材幕墙，部分内墙采用装饰抹灰工艺。 项目部建立了质量保证体系并制定质量管理制度，要求施工重要工序和关键,整题行(一行含问题1~5)，不是单个小问，subquestion_index 应留空,whole_case,REAL_EXAM,2024,EXAM_2024_1A434000_4f38295f,448,2024-case3,"[1, 5]",True
